Date,Link,Message
2022-09-13 21:18:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973291697296343040,Jayant Topnani Amita Sharma
2022-09-13 18:33:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6975475386323218433,Congrats 🎉
2022-09-13 18:31:19,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A961087-6975387196748902400,These Are all theoretical which is not at all industry relevant for Data 💽Analytics 📊 …Don’t take me wrong …Not a single question nor I have been asked in all the 70+ companies interview nor i ask any of these questions in any interview…Rather you should focus on business case studies that’s more industry relevant and freshers can get better hold of it …
2022-09-11 09:47:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6974662307192717312,Thanks a lot 🙏
2022-09-11 07:46:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6974623405564194816,Great Work …👏Keep upgrading 👨‍💻yourself …and keep progressing 🚀
2022-09-11 04:40:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973657199822688256,"This is ground truth harsh reality - the way it has been portrayed in picture - it is even  more worse than that , trust me …in real time company project with involves TB of data and some more than thousands of tables and then joins and then etc etc be it a data analyst task or building a complete ML project …"
2022-09-08 21:13:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973533757353930752,Rashmi Dutta Amita Sharma Jayant Topnani
2022-09-08 16:45:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6973599114076852224,Good to see that  keep learning …
2022-09-08 16:41:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6973215568380252160,One suggestion try to use more of donut chart over pie chart …in my next clss will show you how’s the client dashboard has to be in real business case …use combinations of bar graphs and donut chart …
2022-09-08 12:25:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6973215568380252160,Looks gr8...
2022-09-07 14:21:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973189192616980480,Amita Sharma Jayant Topnani
2022-09-06 16:42:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972886117708619776,"yes, Kenneth Warrenits just based on the company and which tool or language they want to use. The same task can be done both in SQL + Python so just a matter of choice... 😎"
2022-09-06 16:22:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6972942196236791808,Congrats 😎
2022-09-06 15:26:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972886117708619776,Danny Vilchez exactly my day starts with SQL And ends again at SQL ..Majority of my task revolves on SQL + Power Bi for visuals 📊 and little of python for automating script…
2022-09-06 13:36:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972886117708619776,SQL is the most important - used on an everyday basis for any Data Related task - be it EDA or any Data Analyst task..
2022-09-04 19:41:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972277023029301248,Means a lot Sabir Ahmed Choudhury
2022-09-04 19:37:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972272504430112768,Feels gr8 on seeing such messages …
2022-09-03 04:49:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971349097299496961,Jayant Topnani
2022-09-02 21:39:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971178806862589952,😱 I LOVED THIS POST …it was like I had a hectic day and seeing this post really made me laugh …lesson learnt ☺️
2022-09-02 21:33:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6971418704844591104,I feel the motive of this question was how satisfied we are with our manager - it’s nt about salary hike - that’s not manager job which I see majority of people has answered but it’s all about how your manager treats you and know you well - so for me two weeks leave definitely I will look for ☺️ perks of corporate life 👨‍💻
2022-08-28 09:38:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969573117274787840,Kudos 😎 to the entire team and great work indeed 👏
2022-08-28 04:45:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969133978805010432,I have personally done some 40 projects on Power bi and some 10-15 projects on tableau ..after all this analysis in last 2.5 years realised Power bi user interface and kind of interactions which you have is far better than tableau …so my all time favourite is Power bi for sure …
2022-08-27 08:53:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969181662446301184,Proud moment for EXL …
2022-08-23 22:29:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967916625538793472,Happy Birthday 🎂 🥳 Krish Naik Sirjee 🙏☺️
2022-08-20 19:56:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965933788103147520,anandjha_1990@yahoo.com
2022-08-16 14:12:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965286193609547776,Applied…
2022-08-16 11:33:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6965251478475198464,It’s never enough …😀
2022-08-12 12:16:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963514456630775808,This is how the real world of IT jobs is…Get accustomed to it …I have faced multiple times in my lifetime so far…
2022-08-12 12:14:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963749722872254464,Interested…
2022-08-08 22:06:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962465204907454464,Interested
2022-08-08 12:08:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960594380940324864,Interested ✌️
2022-08-04 19:22:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961002831084433411,Feels gr8 to be a part of this analytics journey EXL 😎
2022-08-02 10:31:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960129195565871104,Apply in EXL or share your profile will refer straight away directly...
2022-08-02 08:41:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960140780174790656,So far it’s going great👨‍💻..Let’s see how it goes further down the line 🤓
2022-08-01 06:17:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959506343103733760,"Same here Ian Klosowicz .Watever you have mentioned , I used almost all of them on an everyday basis especially date and case statements , my scripts are full of CASE STATEMENTS 😀"
2022-07-31 14:18:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959477297498230784,3rd one all time favourite 🤩
2022-07-30 23:09:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959282150479183872,Same here Alex that’s the story of every coder I believe 🤓
2022-07-29 13:16:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958708146353639424,Senior Analyst Role Interested …
2022-07-28 17:43:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958407219017068544,Big Congrats 🎉 Gaurav Vatsa Sir
2022-07-23 14:40:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956610331544592384,That was quite funny 😆
2022-07-22 20:00:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956282369116934144,Can Indian Applicants apply??As I did already..please check ..JD is perfectly aligned with my current role …
2022-07-21 09:26:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955532645413867521,That’s the bitter truth of all the salaried person…and in Bengaluru where the ROAD TAX is highest I was spell bound completely when I saw 2.5 lakhs worth ROAD TAX  on the car 🚘 which I was planning to buy worth 13lakhs Rs.
2022-07-20 23:25:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955142901697839104,Rightly Said 🧑‍💻👨‍💻📊📈
2022-07-20 23:15:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955502341898874880,"Jess Ramos, MSBA Exactly same here... 😁"
2022-07-20 21:43:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955502341898874880,Few days back I wrote some 720 lines of SQL complex queries and to my surprise I passed all data validation and sanity test too…sometimes I even wonder how Do I accomplish such messy SQL complex queries ..😅 perks of being a data analyst …📊👨‍💻
2022-07-15 21:11:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951532005402513408,I love the way he is  smiling ..its shows how happy 😃 He is ☺️May god bless him with good health so that he can keep smiling always …
2022-07-15 11:16:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949574337100148739,Matt McMahon absolutely right ...you are it's a collective responsibility of the entire team not a single person..
2022-07-14 18:49:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952501086280704000,Mail ✉️ Sent Snehal Sawant  Kindly Check ✌️
2022-07-11 20:18:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952330558358044672,Hey Muskan Jain wishing  you a many many Happy Birthday 🎂 🥳 🍻 🎈
2022-07-09 13:49:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951416079680184320,Welcome Bhai 🕺 to the world of Analytics 📊
2022-07-09 06:56:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951403290353876992,Exactly perfectly said …☺️
2022-07-08 11:06:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951051171377614849,Congrats 🥳 🎉 👏
2022-07-08 11:04:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951078603111419905,Congrats 👏 🥳🎉🙌🥂
2022-07-07 06:41:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950462559397257216,This shouldn’t have had happened ..Sorry to hear that …Java mentors  I don’t have any idea how well verse they are so cant comment on the same although I believe Simplilearn  hires the best faculty and they have it for Data Science who is triple certified in their respective domain and bring decades of experience ..So Simplilearn  I would request to do the needful …
2022-07-06 23:59:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949574337100148739,Jayesh Parmar yes I did work for 6 months at LVB
2022-07-06 08:14:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950326074362736640,I was about to post this and suddenly saw you already did that 😀 watever you have said is genuine..These days even I saw whenever I open LinkedIn full of leetcode post everyday day wise.I think that’s not how you do it rather than once you have achieved something out of it Post so that everyone will endeavour it ☺️✌️🙏
2022-07-05 23:15:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949952382860427264,This is indeed a great news 📰 EXL  🏤entering into $1B 💵 mark is a huge achievement 🚀🚀🚀🚀Proud to be a part of ANALYTICS 📊Team👨‍💻🥳✌️
2022-07-04 23:27:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949574337100148739,Harshit Singh totally agree after all we are humans mistakes happen just learn and not replicate it again …
2022-07-04 17:11:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949574337100148739,sSumit Bansal yes you are right absolutely but still Once you are blamed you cant put ur balme on tester that tester should have tested properly …although it was yours fault …because bullet is fired from your gun …
2022-07-04 16:53:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949574337100148739,But in real world of IT companies it’s developer who is blamed ..not the tester or reviewer …ideally that shouldn’t be the case but that’s the hard truth …of developer life …since you have fired the bullet so it’s doesn’t matter who authorised it to fire 🔥😄Once it’s gone it’s gone …so being a developer is not an easy task …
2022-07-04 12:16:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949574337100148739,That’s happend recently with me like from last year nothing was wrong suddenly one wrong commit and screwd - got escalated to senior management level so your one commit and subsequent productions can create a huge mess …and all your past hard work was put into vain …gone those sleepless night gone those hard work ..just one mistake is enough to ruin all your hard work which you have done in the past..
2022-06-30 06:59:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947875274499715073,Bhai kuch bhi ho …I am ready to sacrifice all those but weather acha hai to sab kuch acha hai 😀been 12 yrs in bangalore and in love with the city …Baki problem to har jgh hai but weather acha to sab acha 😀😀😀
2022-06-25 13:32:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6946361576035618816,Oyo has deteriorated its service completely .Few days back I booked OYO and on arriving OYO I was told that hotel is no longer listed on OYO ..waoooo that game me a chill .Now where the hell I shouldLook for and more we they have changed to another hotel which was 9km from that place without my initiation ..so try avoiding oyo these days … OYO  YOU WILL be looking valuable customer or rather u already started losing it …same happend with me when I book a resort with 15 people in Goa . on reaching I found Resort is closed for renovation…such things have become usual in OYO nowadays..
2022-06-22 11:54:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944950885932244992,Welcome to the Team 🤩🥳😎
2022-06-20 21:25:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6944522155841712128,kumar Saheb bhai help him …if you can …
2022-06-20 17:45:15,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944648792977604608,Wah bhai Jiyooooo
2022-06-08 07:29:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939805552835198976,Welcome Onboard ✈️
2022-06-03 17:09:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938372384554905600,Rightly Said …tools can be learnt by anyone but skills is what we need to develop as a data analyst …
2022-06-01 09:59:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937413033770000384,Devesh Garodia then you are right it’s not justified then in that case I thought it’s 10km from ur place …good that your brought this issue …hopefully Zomato will
Resolve this …I think it should then be a glitch in their system …Usually such things I haven’t experience myself …i always check Restaurant distance before ordering so if you have observed then definitely this needs rectification…
2022-06-01 09:08:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937413033770000384,So Devesh Garodia that is ovious right any food delivery app will charge you …suppose I want to order from one of my fav restaurant which is 10km so that’s for sure they not gonna deliver you free of cost as logistics are involved so I don’t see anything wrong in that …
2022-05-20 07:42:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6932324875294388225,+Prateek Agrawal
2022-05-20 07:40:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6933303036467376128,+ Prateek Agrawal check this out
2022-05-07 07:57:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6928316184350076928,Just to add a point - it’s a misconceptions in DATA SCIENCE learning journey - WE NEVER ACCEPT A NULL HYPOTHESIS - we either reject or fail to reject the null hypothesis so don’t say we accept the NULL HYPOTHESIS that’s the wrong interpretations ✌️📖
2022-05-03 17:49:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6926536982412103680,Full support on this statement …I still believe when I joined X company - my first job the salary which they were offering was even worse than what security guard gets - I mean com’n being engineering graduates 🎓 how can someone pay such a less salary although we don’t have exp but still we are equally contributing in rev of the company so am totally against it and whatever you have said it to the point ✌️I think it’s high time there should be certain bandwidth set for the FRESHERS even 👨‍💻👩‍💻💼💻after all everyone has a family to feed …
2022-05-01 20:00:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6926514078093836288,You will fall in love with MAC 💻 once you start working on it ….
2022-05-01 12:48:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922458544122277888,Just working doesn’t make sense when you are highly underpaid in startup’s …I don’t believe in the same …learning is an ongoing journey …even in big company if you are dedicated you can learn a lot many things and paid well too…so it’s completely the choice of a a person what he/she is looking for - either a good salary with good work culture and mentors or less salary and lot of work to learn and grow …so THINK ACT & EXECUTE …
2022-05-01 11:06:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6926479451111198720,Looking forward to it 🥳
2022-04-25 16:28:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924373965666676736,Thanks for sharing ✌️🥳
2022-04-20 16:46:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922566959276445697,Market mai Tufaan aane wala hai …Clearly Visible …Sare Diggaj ab INeuron k family mai Shamli hone wale hai …Incredible ☺️🙏🥳
2022-04-14 01:04:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6919989306233151488,Congrats 👏 🎉 🥳
2022-04-09 00:34:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6912449752529854464,That’s amazing to hear Rohit Kapoor Sir 🥳
2022-04-05 09:23:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6917029377364946944,Congrats Ravi ✌ 🤗
2022-04-01 21:48:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914828678975639552,Apply on INeuron portal ..You might get a job .Kindly connect with sudhanshu kumar he may help you….
2022-04-01 13:27:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6915599988861349888,Janvi Jha can you help Dr.Subhasree Ghosh with her clinical requirements.She needs a logo for her clinic .
2022-04-01 10:34:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6915599988861349888,Dr.Subhasree Ghosh check this
2022-03-25 16:15:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6913127535325167616,Truly Incredible 🥳✌️
2022-03-24 19:10:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6912823132085002240,Nice Initiative Sir✌️
2022-03-22 05:44:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6911765248010010624,Happy Birthday sudhanshu kumar Sir jee 🙏🎂🎁🎉🍻
2022-03-12 09:29:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6908104025942953984,Truly agrees with what you have said ….
2022-03-11 14:32:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6908025894783340544,Superb bro 😀 keep up the good spirit ✌️
2022-03-10 15:33:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6907709606748172288,C
2022-03-10 14:11:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907661614271868929,Last one 9th point was EPIC 🤩😃✌️
2022-03-05 09:29:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904030059603079168,This i have done already in python when I was pursuing my PG in Data Science …Well for me PROS matter a lot CONS still can be worked on …BTW thanks for summarising…Looking forward to this course in April 2022✌️
2022-03-05 02:12:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904193893546745856,Welcome 🤗 Me too . I have created a WhatsApp group for collaboration . Feel free to join https://chat.whatsapp.com/EMSsYv1cUD4KVIvcPwjndS
2022-03-04 13:18:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905486718036697088,It was a gr8 session 👍indeed to interact with all of the smiling 🙂 faces ✌️
2022-03-04 12:02:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905478395623301120,"Feels gr8 to be a part of it. Thanks, Muskan Jain for providing me with such a wonderful opportunity ..."
2022-03-02 10:43:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6904645947029368832,Welcome to the Team of EXL 🤘
2022-02-27 21:30:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6902894708788731905,Abhishek Chahar  let me know if your team is  currently hiring freshers too…Have few potential candidates for referral …
2022-02-26 20:14:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6903321083512979456,Welcome to the World 🌎 Of Analytics 📊
2022-02-23 16:31:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901956722102013952,Well Said …👏
2022-02-20 21:24:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6901153517738737664,Reminded of my college days when we started learning of ROBOTICS and make line follower MESH ROBOT..Gr8 work indeed ✌ 😊
2022-02-20 14:27:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6901059425478557696,The happiness 🥳 on his face is beyond my words …
2022-02-20 14:19:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901016709512130560,That made me laugh seriously 🤣😂
2022-02-19 23:13:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886613124481478656,Here I Am 😜
2022-02-18 13:14:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900423447005011968,"Krish Naik UK - got it, that's why he got such a huge hike ...Truly Commendable...gr8 work by iNeuron.ai"
2022-02-18 13:10:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900423447005011968,Sorry ?? did i read it correctly ? i want to know which company pays 1000% hike..not able to digest this HAHA...but feeling delighted to hear that waoooooo...Incredible....!!!!!
2022-02-18 08:39:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900287500019929088,Would love to be a part of boAt Lifestyle someday... Aman Gupta
2022-02-18 07:41:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900000174958084096,Thanks 😊
2022-02-18 07:41:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900000174958084096,Thanks a lot Ravi Nagpal
2022-02-18 07:41:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900000174958084096,Thanks Bhai 😌
2022-02-18 07:41:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900000174958084096,Thanks Bhai 😎
2022-02-17 10:52:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900008261605560320,Looking forward to it...!!!!!!
2022-02-11 18:40:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6897964601024094209,Joining you too in the upcoming batch …
2022-02-11 17:07:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6897807141189619713,Good one just a suggestion work a bit on UI part ….
2022-02-11 09:52:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6897791830759489537,Aur kya chahye zindagi mai sudhanshu kumar and Krish Naik sir ….guru 🙏k liye Esse bada aur kuch nhi …Feels delighted 🥳 to see such messages 💬from every corner of India 🇮🇳 and across the world 🌎
2022-02-09 07:57:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6897048498634678272,Will Definitely Watch It 😌
2022-02-03 19:33:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6893674355227013120,Congratulations 👏 Rahul✌️
2022-02-02 20:29:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6894566312811851776,Sahi kaha bhai…har din SHARK tank na dekho to din hi nhi beet ta 😀
2022-02-01 19:10:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6894271045797568512,Welcome 🤗to the world 🌎of ANALYTICS 📊
2022-01-30 01:08:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6893185161492516864,All time favourite Ashneer Grover
2022-01-28 14:03:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6892788959596945408,Words have value and that’s what Ashneer is known for.I love the way he criticize/support any business straight to the point.
….TRULY MAN OF WORDS….
2022-01-28 12:04:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6887000553533128704,Proud moment to see am at the front page of Times of India Immense thanks to Krishna Kumar for this opportunity and it really worked that a landed an awesome role in one of the top ANALYTICS giant at EXL
2022-01-24 14:21:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6891089063190089728,Swayam Agarwal koi baat nhi Lagne dete ache se dikhta atleast ….but koi na good job indeed 👍😊
2022-01-24 12:54:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6891089063190089728,Bhai thra space dedete ache se dikhaye deta …
2022-01-20 00:05:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6889469075274182656,For me I always prefer 12-9PM ⏰so that you can both have a sound sleep 😴 in the morning 🌅and that too in night 🌃plus you get to spend time with your family 👨‍👩‍👧‍👦🏠in the morning enjoy ☕️ read 📰 and many more ..and this is the most productive  time for me I feel…can’t comment on others …
2022-01-19 20:20:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6888790749199114240,"You just hav summed it up nicely👍 ..Almost every day , I use to do all the steps which you have mentioned Alex Wang …It’s a gr8 guide📜 I must say and it’s the foremost thing for any DATA ANALYST role ….✌️"
2022-01-15 12:21:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6887735984218341376,Welcome 🤗 & Big Congratulations 🎉 🥳✌️
2022-01-13 22:30:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886893334548365312,Nikita Raut
2022-01-12 08:53:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886924649083604992,Thanks Nitish Kamal bhai 🚀😊✌️🥳
2022-01-12 07:27:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886921362762530816,Thanks bhai 😌
2022-01-12 06:48:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886921362762530816,https://www.quora.com/How-good-is-simplilearns-data-science-course/answer/Anand-Jha-14?ch=15&oid=258046524&share=94c4292e&srid=8KR6&target_type=answer
2022-01-11 20:00:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886386621416116225,You are so lucky ☺️to witness🥳 this …this is surely in my travel 🚀 bucket 👝list✈️
2022-01-09 11:38:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6885587427373678592,So what you’r trying to show it here??didn’t get the reason for posting this?
2022-01-05 16:25:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6884502699883286528,Finally Mil hi Gaya 😃
2022-01-04 09:01:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6881870566752628736,Congrats
2021-12-10 09:59:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874676871934570496,Gr8 work indeed.Just a suggestion - you could have explored other visualisation metrics too instead of bar chart to have a good workflow and better visualisation…Keep exploring..Indeed a good work😊✌️
2021-12-06 16:18:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872126625471877120,Welcome 🤗
2021-11-28 17:37:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869131372045312000,Congrats 🥳 Mohit
2021-10-18 12:52:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855728755512537089,Definitely for such complex problems company has to pay as it really helps them in leveraging their business too..
2021-10-08 18:56:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852209584900255744,Proud Moment for EXL ...Looking forward to it for future personally skill enhancement...🏃‍♂️✌💪🙋‍♂️
2021-10-06 08:43:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851365124578660352,Superbbbbb....
2021-10-02 17:15:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847355308151586816,That's call an Attitude...💪✌🥳
2021-10-01 21:12:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849593004244692992,Congratulations
2021-09-29 18:20:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848977175983489024,Great Works Muskan. Congrats.. Keep Up the GOOD WORK ✌ 🙂
2021-09-24 03:44:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6845538756175388672,ALWAYS A MAC LOVER...It's super fast and work is done at a much efficient not unlike WINDOWS which keeps on hanging up now n then...I just love the way MAC has been designed for multitasking and its always fun to work on Mac...
2021-09-23 18:43:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846719396514275330,Thanks Parimelazhagan Vinayagam 
2021-09-23 08:24:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846719396514275330,My answer to How good is simplilearn's data science course? https://www.quora.com/How-good-is-simplilearns-data-science-course/answer/Anand-Jha-14?ch=15&oid=258046524&share=94c4292e&srid=8KR6&target_type=answer
2021-08-04 21:08:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6828556091673104384,Keep Up the good work...Great Going...✌🛣🏃‍♂️🕺🤗
2021-07-27 15:40:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6825787750319583232,Sunetra Biswas
